matchID,matchDuration,win,champID,champName,position,lane,role,side,dragons,heralds,barons,towers,kills,deaths,assists,vision,gold,level,minions,objDamage,turretDamage,champDamage,takenDamage,oppGold,oppLevel,oppMinions,gold@10,level@10,minions@10,oppGold@10,oppLevel@10,oppMinions@10
KR_5044980839,2331975,False,120,Hecarim,JUNGLE,JUNGLE,NONE,Blue,1,1,0,4,3,6,18,19,12752,18,36,34666,0,20037,61079,13285,18,16,3949,7,70,3254,7,72
KR_5689049138,1657,False,875,Sett,TOP,TOP,SOLO,Red,0,1,0,0,0,6,3,12,6737,12,115,3249,0,4775,20171,12925,15,164,2465,8,46,4874,9,81
KR_5827620340,1980,False,35,Shaco,JUNGLE,JUNGLE,NONE,Red,0,0,0,2,6,11,11,31,11389,16,25,3158,0,21503,40424,19888,18,64,3994,7,54,6608,8,72
KR_6078165398,1447,False,84,Akali,MIDDLE,TOP,DUO,Blue,1,0,0,2,8,7,3,11,10659,13,146,401,401,18259,22547,10195,15,157,3424,8,67,3667,8,70
KR_5809884265,1539,False,67,Vayne,BOTTOM,BOTTOM,CARRY,Blue,2,0,0,1,8,6,9,10,11793,14,168,6990,701,16595,22013,12023,14,142,4934,7,81,3215,7,75
KR_5850420534,979,True,203,Kindred,JUNGLE,NONE,SUPPORT,Red,0,2,0,6,10,2,5,21,8590,10,8,22877,942,11232,9152,5728,9,5,5130,8,48,3676,7,61
KR_5881801573,3074,False,59,JarvanIV,JUNGLE,JUNGLE,NONE,Red,3,1,3,11,5,12,27,59,17494,18,63,37604,6625,17758,59966,20394,18,62,3620,7,49,4170,7,48
KR_6047106396,1374,False,236,Lucian,BOTTOM,BOTTOM,CARRY,Red,1,0,0,1,6,5,5,8,10212,13,146,2192,2192,12084,18946,15372,16,189,4566,7,64,6099,10,101
KR_6030351218,1863,False,523,Aphelios,BOTTOM,BOTTOM,CARRY,Red,0,2,0,1,3,7,0,16,10749,14,217,1279,1279,15045,22955,16004,16,233,3404,7,86,4013,7,82
KR_6068503348,2108,True,58,Renekton,TOP,TOP,SOLO,Blue,2,1,1,8,3,7,7,24,12721,16,209,6621,787,19524,38737,16579,17,190,4049,9,74,3851,8,57
KR_6051978638,1455,True,555,Pyke,UTILITY,BOTTOM,SUPPORT,Red,1,2,1,9,5,4,10,76,8169,12,30,8110,2953,9529,14935,6419,10,19,3035,7,13,2752,6,4
KR_6078165762,685,True,497,Rakan,UTILITY,NONE,SUPPORT,Blue,1,1,0,6,1,2,3,17,3841,7,6,1914,1914,1522,4427,2842,6,14,3763,7,6,2726,6,14
KR_6062344920,1383,False,22,Ashe,UTILITY,BOTTOM,SUPPORT,Blue,0,0,0,0,2,5,4,48,5644,8,10,350,0,7221,10399,6732,11,26,2700,5,4,2769,7,9
KR_6072256023,1401,True,266,Aatrox,TOP,TOP,SOLO,Blue,1,2,0,8,2,3,12,4,9086,14,136,1920,1920,16886,21149,8162,14,125,3115,9,75,2855,9,59
KR_5033342619,1759514,True,106,Volibear,TOP,TOP,SOLO,Red,3,0,1,11,10,1,1,33,12276,16,159,15309,6386,13881,19927,5863,11,66,3970,9,83,2727,8,48
KR_6082417617,1683,True,67,Vayne,BOTTOM,BOTTOM,CARRY,Blue,1,1,1,9,8,3,12,36,14929,15,196,20366,12935,22931,18423,9853,12,146,5049,7,76,3957,7,71
KR_6079402500,913,True,8,Vladimir,TOP,NONE,SUPPORT,Blue,1,1,0,4,4,0,2,7,7579,12,129,4101,4101,6699,8809,5379,10,93,4509,9,84,3575,8,62
KR_6003726163,1862,False,222,Jinx,BOTTOM,BOTTOM,CARRY,Blue,1,1,0,5,1,16,4,32,10294,13,209,3636,3636,21030,26522,15971,17,185,3480,7,78,4450,7,77
KR_6100751115,1580,True,15,Sivir,BOTTOM,BOTTOM,CARRY,Blue,2,2,1,9,4,3,13,24,11557,14,197,14840,7916,11800,15972,9390,12,174,3499,7,77,3595,7,83
KR_5496770822,1243,True,36,DrMundo,TOP,TOP,SOLO,Blue,2,2,0,10,5,3,2,22,10247,13,170,8071,8071,11881,19740,7196,12,142,3455,8,79,4030,9,86
KR_5917578059,1954,True,43,Karma,UTILITY,BOTTOM,SUPPORT,Red,2,1,1,8,1,5,20,102,9725,14,30,1397,1033,10425,16084,6828,12,16,3471,6,7,2232,6,5
KR_5839352085,1682,False,76,Nidalee,JUNGLE,JUNGLE,NONE,Blue,1,2,0,2,4,8,3,22,9560,13,22,19098,307,13099,31804,9480,13,42,3860,7,63,3497,7,67
KR_5025618264,1453324,False,147,Seraphine,UTILITY,BOTTOM,SUPPORT,Red,0,1,0,1,1,8,8,57,6261,10,31,0,0,7247,13433,8912,12,29,2620,6,11,3757,6,7
KR_6096991992,1407,True,350,Yuumi,UTILITY,BOTTOM,SUPPORT,Blue,2,1,0,9,2,2,15,45,7869,12,11,1202,616,15813,5218,5096,10,36,3238,7,10,2465,6,19
KR_6094748158,1345,False,164,Camille,TOP,TOP,CARRY,Blue,0,0,0,2,2,6,1,10,8197,13,163,4401,3924,7440,18408,10501,14,140,3401,8,57,4476,9,84
KR_6011908910,1935,True,222,Jinx,BOTTOM,BOTTOM,CARRY,Blue,5,1,0,10,9,6,7,22,13958,15,170,19354,5292,20242,14390,18402,16,240,3380,7,66,4946,7,90
KR_5899860963,2280,False,117,Lulu,UTILITY,BOTTOM,SUPPORT,Blue,2,0,2,8,1,5,32,92,11933,17,21,3839,2344,6285,22820,11619,17,15,2937,7,1,3056,6,2
KR_5642752361,616,False,51,Caitlyn,BOTTOM,NONE,DUO,Red,0,0,0,0,1,2,1,3,3338,7,71,572,572,3350,3844,3732,6,65,3338,7,71,3732,6,65
KR_5006956168,1686130,False,37487163,Senna,UTILITY,BOTTOM,SUPPORT,Blue,0,0,0,1,2,3,7,76,7754,12,21,914,470,11001,14132,9509,13,12,3475,7,8,3141,7,7
KR_6048540588,2044,False,141,Kayn,JUNGLE,JUNGLE,NONE,Red,0,0,1,3,7,11,12,29,12834,15,31,11132,780,27072,51186,19431,18,31,4197,8,78,4523,7,71
KR_4980350170,955713,False,37356089,Sylas,MIDDLE,NONE,SUPPORT,Blue,2,0,0,1,0,3,3,12,4408,10,76,1050,1050,9250,10805,5085,10,92,3005,9,62,3008,8,66
KR_5716441200,2255,False,16,Soraka,UTILITY,BOTTOM,SUPPORT,Blue,3,1,1,3,2,7,10,80,8994,13,2,1697,549,5299,16909,10837,15,21,2691,7,1,2323,6,2
KR_6034189958,1807,False,29,Twitch,BOTTOM,BOTTOM,CARRY,Red,1,2,0,4,5,7,2,8,11321,14,183,2585,2585,18776,21350,13050,15,184,3765,7,75,3857,7,68
KR_5953875073,1344,True,9,FiddleSticks,JUNGLE,JUNGLE,NONE,Blue,2,1,0,6,3,3,14,48,9405,13,29,21184,0,14748,21425,7835,11,23,3752,7,71,3563,8,50
KR_6067377050,1411,True,3,Galio,UTILITY,BOTTOM,SUPPORT,Red,3,0,1,4,5,2,11,43,7371,12,43,1360,0,10208,12874,6737,11,65,2992,6,21,3111,6,16
KR_5189833421,1196985,False,134,Syndra,MIDDLE,NONE,SUPPORT,Red,0,0,0,1,0,9,1,16,4277,10,71,368,0,3066,14521,10598,14,135,2545,7,48,4191,9,87
KR_5845601919,1185,True,54,Malphite,TOP,NONE,SUPPORT,Blue,2,2,0,8,5,2,9,15,8602,13,93,12631,2913,11047,9528,5298,12,124,3756,9,49,2885,8,54
KR_6082733486,1119,True,238,Zed,JUNGLE,NONE,SUPPORT,Blue,1,2,0,9,8,2,6,15,10154,12,23,16671,0,9550,14241,5058,10,3,4969,8,84,2991,6,53
KR_6087775425,2142,True,91,Talon,JUNGLE,JUNGLE,NONE,Red,1,1,1,10,12,6,13,24,17891,18,58,29734,1235,35527,42572,11520,15,45,4194,7,48,3252,7,66
KR_6028819293,2377,False,127,Lissandra,MIDDLE,MIDDLE,SOLO,Red,4,2,0,5,4,13,11,33,12078,15,167,1704,959,27410,33523,17337,18,195,3456,8,62,4202,9,79
KR_6099448888,1350,True,517,Sylas,TOP,TOP,SOLO,Red,2,2,1,7,2,4,5,28,8364,14,134,2900,2602,16169,23507,6557,12,129,3425,8,66,3302,8,60
KR_6085257850,2431,False,200,Belveth,JUNGLE,JUNGLE,NONE,Blue,4,1,0,4,9,11,5,39,17185,18,87,70486,2657,31666,52719,17355,18,48,3830,7,69,4192,8,65
KR_6053111651,1858,True,101,Xerath,UTILITY,BOTTOM,SUPPORT,Blue,4,1,0,11,16,2,19,57,15693,16,42,3431,1368,37495,15759,8971,14,7,4195,7,15,2403,6,1
KR_5569509658,2147,False,875,Sett,TOP,TOP,SOLO,Red,1,1,0,3,6,12,6,30,12678,16,189,2868,2153,26093,54159,15165,18,245,4047,9,75,3600,9,67
KR_6087527131,1977,True,86,Garen,TOP,TOP,SOLO,Blue,3,1,1,11,9,4,6,19,15108,18,199,16716,14277,26086,28880,13597,16,167,2737,8,54,4947,9,82
KR_5961326626,1537,False,104,Graves,JUNGLE,JUNGLE,NONE,Red,0,0,0,1,2,3,2,20,9839,14,42,5912,33,10163,16579,10115,15,18,3711,7,73,3481,7,58
KR_5831294018,1290,True,111,Nautilus,UTILITY,BOTTOM,SUPPORT,Blue,3,2,0,7,2,0,20,57,7496,12,32,1656,1352,6405,6695,4570,9,25,3217,6,19,2328,5,12
KR_6041248746,2018,False,498,Xayah,BOTTOM,BOTTOM,CARRY,Blue,0,0,0,4,1,8,4,20,11284,14,212,4389,4389,12893,29186,14074,15,204,3048,7,72,4481,7,77
KR_6035454485,1414,False,122,Darius,TOP,TOP,SOLO,Red,1,2,0,4,9,7,1,14,10991,14,145,17203,1737,14091,24604,9547,15,153,5099,9,83,3235,9,68
KR_5080676552,2003350,False,56,Nocturne,JUNGLE,JUNGLE,NONE,Red,1,2,0,7,6,2,17,37,14596,17,69,26003,2498,27407,38049,12221,16,35,4131,8,78,3631,8,74
KR_5692694618,1422,True,9,FiddleSticks,JUNGLE,JUNGLE,NONE,Blue,2,1,0,7,5,4,11,47,8731,13,21,12824,1254,9905,21299,9300,13,28,3734,8,72,3924,7,72
KR_5183820431,942960,False,131,Diana,MIDDLE,NONE,SUPPORT,Red,0,0,0,1,3,6,0,6,5227,10,84,127,127,5924,7817,9769,12,142,3539,8,52,6037,9,91
KR_6099646193,1899,False,221,Zeri,BOTTOM,BOTTOM,CARRY,Blue,0,0,0,3,1,8,2,14,9213,13,148,3023,2505,7005,23338,13711,16,202,2750,5,46,3935,7,68
KR_6023558025,1167,True,895,Nilah,BOTTOM,NONE,SUPPORT,Blue,2,2,0,10,6,1,8,11,9964,12,149,8453,8265,9870,13794,5548,10,95,4794,8,79,3171,7,70
KR_6066738919,2072,False,22,Ashe,UTILITY,BOTTOM,SUPPORT,Red,1,1,0,2,4,4,19,81,10297,15,47,2052,496,17006,16223,8301,14,43,3601,7,3,2300,6,13
KR_5032915512,2070529,False,58,Renekton,TOP,TOP,SOLO,Blue,2,0,0,1,2,7,5,27,9270,14,148,1414,1414,14181,29696,12041,16,154,3502,9,63,3253,8,70
KR_5517827549,2008,False,92,Riven,TOP,JUNGLE,NONE,Red,0,0,1,4,6,12,4,17,12978,16,213,4555,3419,27136,39858,12346,17,181,4688,10,91,3536,9,66
KR_6070039726,1946,True,106,Volibear,JUNGLE,JUNGLE,NONE,Blue,2,1,0,9,3,6,17,20,11019,16,7,10179,1825,16377,37192,10813,15,26,3775,7,65,3234,7,54
KR_4882450027,1495334,False,37618237,Olaf,JUNGLE,JUNGLE,NONE,Red,0,0,0,1,2,10,2,14,7027,10,19,2758,0,5550,26653,11677,15,85,3292,6,58,5029,8,75
KR_5948692267,2358,True,16,Soraka,UTILITY,MIDDLE,SUPPORT,Blue,5,0,1,8,0,5,25,100,10241,16,24,2150,1098,10756,24209,11639,16,71,2694,6,2,2314,6,18
KR_6046011683,1951,True,166,Akshan,MIDDLE,MIDDLE,SOLO,Red,1,0,2,11,9,4,11,41,16224,17,215,7786,7043,23025,17740,11439,16,171,4916,9,90,3160,8,67
KR_6050565383,805,False,221,Zeri,BOTTOM,NONE,SUPPORT,Red,0,0,0,0,0,4,0,5,3764,7,87,0,0,4884,6930,6213,8,96,3244,6,78,4913,7,77
KR_5576979283,2389,True,82,Mordekaiser,TOP,TOP,SOLO,Blue,2,1,0,8,13,7,11,25,17566,18,173,13195,6620,39178,50626,15475,18,193,3981,9,73,4086,9,71
KR_5752422504,1312,True,33,Rammus,JUNGLE,JUNGLE,NONE,Blue,2,0,0,3,4,2,8,20,7256,11,8,10421,0,6010,13726,5354,9,5,3502,7,54,3146,6,51
KR_5397381947,1222580,True,245,Ekko,JUNGLE,JUNGLE,NONE,Red,2,0,0,6,6,2,6,0,7973,11,15,13418,1387,6531,19257,4657,9,4,3998,7,53,2900,6,41
KR_4889686376,1626083,True,37487163,Maokai,UTILITY,BOTTOM,SUPPORT,Blue,3,0,1,8,5,2,15,60,9415,13,35,1320,1320,13792,20366,6536,13,12,3866,7,17,2820,5,3
KR_5906955115,1297,True,888,Renata,UTILITY,BOTTOM,SUPPORT,Red,2,2,1,9,0,0,22,58,8176,12,11,3544,2198,6232,6987,5001,9,7,3640,7,7,2727,5,2
KR_5986401216,1950,False,777,Yone,TOP,JUNGLE,NONE,Blue,1,0,0,6,1,15,2,12,11178,15,179,8697,7827,15225,26933,15058,17,191,2882,7,46,4574,8,55
KR_6072208325,2011,True,236,Lucian,BOTTOM,BOTTOM,CARRY,Red,2,0,1,10,16,3,8,33,20294,17,303,28674,8393,42130,18993,12087,14,184,4814,7,100,3674,6,53
KR_6047381272,1519,False,55,Katarina,MIDDLE,MIDDLE,SOLO,Red,0,1,0,5,6,9,5,8,9656,13,118,1171,863,13964,22730,12736,15,152,3421,8,63,3813,8,76
KR_6044898404,978,True,777,Yone,MIDDLE,NONE,SUPPORT,Blue,2,1,0,4,6,1,5,10,9735,13,159,3613,3613,14549,9875,5439,10,95,5353,9,101,4063,9,69
KR_6059262959,1621,True,90,Malzahar,MIDDLE,MIDDLE,SOLO,Red,3,1,1,8,3,4,8,27,12306,15,193,14765,7421,9954,10054,10628,14,169,3976,8,69,4882,9,92
KR_6052755090,1907,True,236,Lucian,BOTTOM,BOTTOM,CARRY,Red,0,0,1,7,5,2,12,36,12636,15,208,11753,4161,12779,15558,12732,16,181,3379,7,83,4081,9,82
KR_6022069176,1003,True,33,Rammus,JUNGLE,NONE,SUPPORT,Red,0,0,0,7,3,3,7,12,6000,9,6,1685,0,4764,13063,4031,7,19,3206,7,57,2803,6,11
KR_6047796996,1732,False,246,Qiyana,MIDDLE,MIDDLE,SOLO,Red,1,1,0,2,7,6,4,26,12548,15,199,10475,2656,14953,20977,12504,16,184,5247,9,94,3763,8,76
KR_6076804463,1606,False,29,Twitch,BOTTOM,BOTTOM,CARRY,Blue,1,0,0,2,11,4,3,11,11520,12,169,8831,5931,20764,18545,11036,14,21,4180,7,75,3872,7,58
KR_6090817931,1238,False,21,MissFortune,BOTTOM,BOTTOM,CARRY,Blue,0,0,0,0,3,6,7,12,6845,10,89,0,0,15072,10757,9952,11,103,3768,7,53,4971,7,58
KR_5510031930,2082,False,141,Kayn,JUNGLE,JUNGLE,NONE,Blue,3,2,1,6,1,7,6,30,11923,16,65,29476,3025,8362,33757,13897,16,44,3156,7,64,4082,8,67
KR_6077928599,2018,False,91,Talon,JUNGLE,JUNGLE,NONE,Blue,3,0,0,3,13,5,6,44,14502,15,29,22104,0,27906,35865,13014,15,16,3914,7,63,4286,7,53
KR_5045217695,1666789,False,86,Garen,TOP,MIDDLE,DUO,Red,2,0,0,3,2,8,4,16,8802,14,171,5622,1130,8684,22607,11807,15,167,3180,8,59,4660,8,63
KR_5415271910,1901618,False,39,Irelia,TOP,TOP,SOLO,Blue,0,1,0,2,6,6,10,16,13902,17,278,1723,1241,27952,38380,11247,16,191,3874,9,106,3222,8,83
KR_5945131004,1633,True,62,MonkeyKing,JUNGLE,JUNGLE,NONE,Red,2,1,1,9,12,3,6,26,13013,15,39,32668,4829,17045,23663,12238,14,31,4342,8,62,4191,7,69
KR_4892139974,1342002,False,37487163,Maokai,UTILITY,BOTTOM,SUPPORT,Blue,1,0,0,0,4,4,3,33,6013,10,31,2968,126,8299,13903,6499,10,18,3891,7,17,2361,6,2
KR_5963580584,1347,False,18,Tristana,BOTTOM,BOTTOM,CARRY,Blue,0,1,0,1,1,10,3,5,6102,10,93,0,0,6108,16638,12988,13,159,3068,7,45,5402,7,98
KR_6016823457,2070,True,13,Ryze,MIDDLE,MIDDLE,SOLO,Red,5,1,2,10,4,4,11,20,14004,18,224,13328,2084,21527,32095,14068,17,282,3952,9,88,3557,9,98
KR_5508752720,1470,False,64,LeeSin,JUNGLE,JUNGLE,NONE,Red,0,0,0,0,2,7,1,8,7235,11,56,3544,0,4937,22229,11630,14,31,2912,6,45,4190,8,71
KR_6067206068,1722,True,223,TahmKench,TOP,TOP,SOLO,Blue,4,0,1,10,8,3,19,10,12858,16,154,6073,4108,31914,36247,9684,13,116,4622,9,72,2631,7,48
KR_6043425219,612,False,99,Lux,MIDDLE,NONE,SUPPORT,Red,0,0,0,0,0,3,0,7,2186,7,34,0,0,2740,5020,2915,6,13,2186,7,34,2915,6,13
KR_5935807422,1304,True,221,Zeri,BOTTOM,BOTTOM,CARRY,Red,3,0,1,4,7,0,10,16,12969,13,190,25104,11301,19480,6996,7310,11,141,5402,7,95,3074,6,65
KR_5810728209,1821,False,222,Jinx,BOTTOM,BOTTOM,CARRY,Red,1,1,0,3,10,11,17,13,14502,15,155,3449,2605,23500,20501,17878,17,206,4211,7,64,5992,8,79
KR_5712453477,1793,False,81,Ezreal,BOTTOM,BOTTOM,CARRY,Red,0,0,0,4,5,5,7,20,11819,14,204,3960,399,20842,13350,12792,14,190,4489,7,74,4679,7,80
KR_5781879231,1499,True,202,Jhin,BOTTOM,BOTTOM,CARRY,Red,2,2,1,11,9,3,13,24,11150,13,165,12735,2696,15320,15624,7603,12,152,4516,8,88,3163,6,49
KR_6089230232,1190,True,15,Sivir,BOTTOM,NONE,SUPPORT,Red,2,2,0,5,5,4,11,10,8852,11,131,7235,6391,10461,10915,7665,10,138,3649,6,60,4010,6,72
KR_5268945279,1334206,False,89,Leona,UTILITY,BOTTOM,SUPPORT,Red,0,0,0,1,1,4,3,46,4901,9,24,510,469,4075,8847,5828,10,8,2296,6,18,2594,6,3
KR_5797088580,1886,False,64,LeeSin,JUNGLE,JUNGLE,NONE,Blue,1,0,1,6,14,12,12,33,16675,17,58,14845,4546,26710,52493,17510,17,29,3735,7,61,5775,8,72
KR_5431475025,1283223,True,76,Nidalee,JUNGLE,JUNGLE,NONE,Blue,1,2,0,2,5,1,3,14,8328,13,14,26229,146,11957,19613,7536,12,8,3588,8,70,3335,7,62
KR_5989460338,1507,True,412,Thresh,UTILITY,MIDDLE,SUPPORT,Blue,1,2,0,8,1,7,6,32,5998,10,33,1064,1064,4552,15438,7353,10,38,2198,5,16,3643,6,11
KR_6048426972,1388,True,875,Sett,MIDDLE,MIDDLE,SOLO,Red,2,0,1,9,5,1,5,8,9319,14,141,10788,5625,13073,21598,6633,11,123,3785,9,68,3133,8,74
KR_6079076639,977,False,141,Kayn,JUNGLE,NONE,SUPPORT,Red,0,1,0,1,6,3,0,6,7209,9,5,11838,306,6070,15753,7835,11,18,4894,8,74,4679,8,79
KR_5803178017,2066,False,79,Gragas,UTILITY,BOTTOM,SUPPORT,Blue,1,1,0,5,3,10,11,66,8269,13,32,779,542,9699,30954,8857,14,21,2856,6,19,2908,6,5
KR_6057330280,1679,False,11,MasterYi,JUNGLE,JUNGLE,NONE,Blue,0,1,0,1,14,6,3,26,12387,14,60,12366,1107,26216,23574,9877,15,16,4193,7,47,3605,7,68
KR_4945700481,1279421,True,37356089,Ezreal,MIDDLE,MIDDLE,CARRY,Blue,2,0,0,7,7,3,1,9,9970,13,145,13742,10001,13962,10809,7456,12,125,4325,9,70,3493,8,69
KR_5929462200,1248,False,67,Vayne,BOTTOM,MIDDLE,DUO,Blue,0,0,0,1,7,9,3,8,8131,11,117,593,464,10525,16045,7375,11,31,3290,6,58,3042,7,17
KR_6080970210,2085,False,254,Vi,JUNGLE,JUNGLE,NONE,Red,1,1,0,5,6,7,10,25,14555,17,67,21219,2761,25897,41874,14762,17,29,3736,7,61,2856,7,57
KR_6065697018,1217,True,115,Ziggs,BOTTOM,BOTTOM,CARRY,Blue,1,2,0,4,0,3,4,7,6934,11,144,7633,6691,6483,7858,7117,11,129,2982,6,67,3806,7,79
KR_6096504904,1939,True,81,Ezreal,BOTTOM,BOTTOM,CARRY,Blue,4,0,2,8,30,9,9,25,21643,17,157,33873,6268,81826,32453,8881,14,93,4320,7,64,3621,7,45
KR_5425169256,2117596,True,121,Khazix,JUNGLE,JUNGLE,NONE,Blue,3,2,1,10,3,7,13,20,12803,17,30,41843,1342,17584,47139,14275,18,63,3618,7,69,3186,7,60
KR_5908048618,914,False,236,Lucian,BOTTOM,NONE,SUPPORT,Blue,0,0,0,0,0,3,3,8,4368,8,92,1084,0,3393,4963,8628,10,131,3498,7,79,4765,8,84
KR_4945724903,1824210,True,37552700,Riven,TOP,TOP,SOLO,Red,2,2,2,9,9,2,7,29,13899,16,182,10937,7089,29037,34756,11735,15,215,4234,9,82,3616,8,75
KR_5782349422,1063,False,236,Lucian,BOTTOM,NONE,DUO,Blue,1,0,0,0,3,4,0,13,6379,9,138,1202,1202,10614,8463,6509,9,93,3834,7,85,3593,7,52
KR_4896908806,1796978,False,37814848,Maokai,UTILITY,BOTTOM,SOLO,Red,1,0,0,4,2,5,10,56,6843,11,30,214,214,12692,15254,9258,13,30,2469,6,19,2880,7,17
KR_5313309785,1708505,True,145,Kaisa,BOTTOM,BOTTOM,CARRY,Blue,2,0,0,8,17,2,5,12,15384,15,186,15569,7209,23581,15457,8023,13,129,3907,7,93,2828,6,57
KR_5990073292,1689,False,360,Samira,BOTTOM,BOTTOM,CARRY,Blue,1,0,0,3,4,10,2,14,8903,11,122,2332,2332,12690,21768,12876,15,192,3192,6,63,3906,7,65
KR_5881639299,1615,True,145,Kaisa,BOTTOM,BOTTOM,CARRY,Blue,3,2,1,11,16,4,9,21,15163,15,172,12089,6449,28873,14276,7728,11,117,5543,8,76,2995,6,56
KR_5839262860,1423,False,111,Nautilus,UTILITY,TOP,SUPPORT,Red,0,0,0,1,0,10,9,42,5367,11,26,0,0,5903,19932,8049,12,29,2468,6,14,3726,7,15
KR_6048883192,1641,False,420,Illaoi,TOP,TOP,SOLO,Red,0,0,0,4,0,7,6,8,9022,15,188,6394,6394,17456,26937,8836,15,133,3396,9,81,3352,9,52
KR_6078704936,1740,False,81,Ezreal,BOTTOM,BOTTOM,CARRY,Red,2,1,0,3,5,6,7,19,11281,14,195,3895,2394,32733,23456,13421,15,197,3881,7,68,3490,7,65
KR_5830804265,1607,True,236,Lucian,BOTTOM,BOTTOM,CARRY,Red,3,0,1,7,4,2,5,17,10048,14,162,9655,5962,12497,15141,10095,12,176,2930,6,57,4135,7,94
KR_5895584603,1334,False,33,Rammus,JUNGLE,JUNGLE,NONE,Red,0,1,0,1,2,4,2,13,7242,11,20,9914,392,6139,16937,10741,13,14,3605,7,57,5360,8,78
KR_4956945527,1262462,False,37421626,Vayne,BOTTOM,BOTTOM,CARRY,Blue,0,0,0,1,7,9,4,12,9463,12,134,1367,0,13372,17868,12725,13,140,4313,7,70,5450,7,82
KR_5827455194,977,False,6,Urgot,TOP,NONE,SUPPORT,Blue,0,1,0,0,1,3,1,5,4659,11,88,78,78,4676,8763,6655,11,135,3460,9,60,3755,9,80
KR_5970520267,1187,True,33,Rammus,TOP,NONE,SUPPORT,Red,2,2,0,6,1,2,3,7,7526,12,134,3689,3622,9039,15577,7685,13,148,3709,9,68,3622,9,66
KR_6044511737,2578,False,350,Yuumi,UTILITY,BOTTOM,SUPPORT,Red,1,0,1,8,4,3,28,96,11808,17,7,6054,2333,23746,11609,11865,17,49,2303,7,0,2602,6,14
KR_5778962578,1713,True,121,Khazix,JUNGLE,JUNGLE,NONE,Red,3,1,1,9,11,0,5,30,13132,15,34,34584,1991,20099,27787,8882,13,23,3779,7,51,3087,7,62
KR_5832475145,1564,True,236,Lucian,BOTTOM,BOTTOM,CARRY,Red,4,2,1,7,6,4,4,34,11068,12,186,18781,4941,11064,12587,9460,12,196,4573,7,95,3773,7,77
KR_4903295519,1471697,False,37421626,Zac,JUNGLE,JUNGLE,NONE,Blue,0,1,0,5,1,4,11,13,7054,11,15,6808,397,7438,22349,9715,12,109,3158,6,45,3641,6,62
KR_6018342090,1682,True,27,Singed,TOP,MIDDLE,DUO,Blue,2,1,1,8,1,3,4,13,9439,15,178,4220,3759,15164,20183,9337,14,198,3354,9,72,3705,9,92
KR_5931648653,2084,True,9,FiddleSticks,JUNGLE,JUNGLE,NONE,Blue,4,1,1,11,8,2,8,75,15910,18,38,26108,1317,23767,28823,11950,15,46,4649,8,81,4220,7,51
KR_5730390888,914,False,48,Trundle,JUNGLE,NONE,SUPPORT,Blue,0,0,0,0,0,3,2,12,4457,8,9,2306,0,1423,13389,7098,9,4,3163,7,58,4889,7,57
KR_6093741109,1706,False,112,Viktor,MIDDLE,MIDDLE,SOLO,Blue,2,0,0,0,4,7,2,12,11022,15,204,1059,26,18012,19542,10862,16,116,3402,8,82,3663,9,62
KR_6069518605,1464,True,15,Sivir,BOTTOM,BOTTOM,CARRY,Red,1,0,0,2,2,4,15,21,9494,13,180,15222,1986,15117,16994,9264,12,133,3241,6,76,4522,7,65
KR_5808056732,1479,True,104,Graves,TOP,TOP,SOLO,Blue,1,2,0,7,2,3,6,22,9696,14,159,13285,7974,15469,16437,8574,13,155,3714,8,80,3509,9,75
KR_4892021932,1729929,True,37290552,Rammus,JUNGLE,JUNGLE,NONE,Blue,2,1,0,8,8,3,6,24,10765,13,16,11511,1484,13610,24180,8366,13,28,4221,7,64,3556,7,69
KR_6069177660,1626,False,50,Swain,MIDDLE,MIDDLE,SOLO,Blue,2,2,0,5,4,8,3,24,10462,14,172,3670,1293,20365,25496,13727,16,193,3725,8,72,4352,8,68
KR_5715302016,2194,False,164,Camille,MIDDLE,MIDDLE,SOLO,Red,3,0,1,6,5,8,6,30,12885,17,210,6796,1529,13966,30866,15060,17,174,4366,9,95,3838,9,81
KR_5811506758,1615,True,145,Kaisa,BOTTOM,BOTTOM,SOLO,Red,3,1,1,8,3,2,11,23,10973,15,195,8407,3862,12467,9827,11418,14,232,3461,7,92,4121,7,107
KR_5043264845,1871326,True,14,Sion,JUNGLE,JUNGLE,NONE,Red,4,0,1,7,9,7,12,36,11506,14,52,14294,1950,15493,35969,10269,13,10,4749,7,54,4183,7,48
KR_5125874462,2274252,True,157,Yasuo,MIDDLE,MIDDLE,SOLO,Blue,3,0,1,8,9,9,11,20,18410,18,275,22057,2791,36668,32218,14970,17,158,4336,9,88,3923,7,40
KR_5800130916,2188,False,64,LeeSin,JUNGLE,JUNGLE,NONE,Red,1,1,1,5,10,5,16,41,14694,16,33,23161,1810,21656,41367,17063,18,28,3861,7,52,4556,7,78
KR_5703017404,2475,False,22,Ashe,BOTTOM,BOTTOM,CARRY,Blue,3,0,1,9,4,12,16,32,14739,17,223,10599,3544,24528,32623,20178,18,273,3881,7,76,4649,7,82
KR_5995385071,1478,False,43,Karma,UTILITY,BOTTOM,SUPPORT,Blue,0,0,0,2,1,7,8,63,6188,10,20,0,0,8319,14628,8486,12,21,3243,7,8,3454,6,4
KR_5229606716,1753948,True,33,Rammus,JUNGLE,JUNGLE,NONE,Red,3,0,1,11,1,8,17,17,9555,14,8,6339,713,9597,26575,10155,13,13,3180,6,56,3800,7,48
